08210112_1,3,0.461,0.310,0.714,0.968,80,0.078
08210112_1,4,0.490,0.287,0.721,0.963,1,0.199
08210112_1,4,0.490,0.287,0.721,0.963,2,0.012
08210112_1,4,0.490,0.287,0.721,0.963,3,0.010
08210112_1,4,0.490,0.287,0.721,0.963,4,0.015
08210112_1,4,0.490,0.287,0.721,0.963,5,0.014
08210112_1,4,0.490,0.287,0.721,0.963,6,0.103
08210112_1,4,0.490,0.287,0.721,0.963,7,0.285
08210112_1,4,0.490,0.287,0.721,0.963,8,0.010
08210112_1,4,0.490,0.287,0.721,0.963,9,0.015
08210112_1,4,0.490,0.287,0.721,0.963,10,0.025
08210112_1,4,0.490,0.287,0.721,0.963,11,0.030
08210112_1,4,0.490,0.287,0.721,0.963,12,0.039
08210112_1,4,0.490,0.287,0.721,0.963,13,0.012
08210112_1,4,0.490,0.287,0.721,0.963,14,0.047
08210112_1,4,0.490,0.287,0.721,0.963,15,0.032
08210112_1,4,0.490,0.287,0.721,0.963,16,0.016
08210112_1,4,0.490,0.287,0.721,0.963,17,0.032
08210112_1,4,0.490,0.287,0.721,0.963,18,0.016
08210112_1,4,0.490,0.287,0.721,0.963,19,0.014
08210112_1,4,0.490,0.287,0.721,0.963,20,0.012
08210112_1,4,0.490,0.287,0.721,0.963,21,0.014
08210112_1,4,0.490,0.287,0.721,0.963,22,0.020
08210112_1,4,0.490,0.287,0.721,0.963,23,0.015
08210112_1,4,0.490,0.287,0.721,0.963,24,0.015
08210112_1,4,0.490,0.287,0.721,0.963,25,0.014
08210112_1,4,0.490,0.287,0.721,0.963,26,0.020
08210112_1,4,0.490,0.287,0.721,0.963,27,0.015
08210112_1,4,0.490,0.287,0.721,0.963,28,0.016
08210112_1,4,0.490,0.287,0.721,0.963,29,0.018
08210112_1,4,0.490,0.287,0.721,0.963,30,0.017
08210112_1,4,0.490,0.287,0.721,0.963,31,0.018
08210112_1,4,0.490,0.287,0.721,0.963,32,0.012
08210112_1,4,0.490,0.287,0.721,0.963,33,0.012
08210112_1,4,0.490,0.287,0.721,0.963,34,0.017
08210112_1,4,0.490,0.287,0.721,0.963,35,0.015
08210112_1,4,0.490,0.287,0.721,0.963,36,0.016
08210112_1,4,0.490,0.287,0.721,0.963,37,0.017
08210112_1,4,0.490,0.287,0.721,0.963,38,0.020
08210112_1,4,0.490,0.287,0.721,0.963,39,0.018
08210112_1,4,0.490,0.287,0.721,0.963,40,0.018
08210112_1,4,0.490,0.287,0.721,0.963,41,0.012
08210112_1,4,0.490,0.287,0.721,0.963,42,0.017
08210112_1,4,0.490,0.287,0.721,0.963,43,0.016
08210112_1,4,0.490,0.287,0.721,0.963,44,0.015
08210112_1,4,0.490,0.287,0.721,0.963,45,0.016
08210112_1,4,0.490,0.287,0.721,0.963,46,0.018
08210112_1,4,0.490,0.287,0.721,0.963,47,0.018
08210112_1,4,0.490,0.287,0.721,0.963,48,0.019
08210112_1,4,0.490,0.287,0.721,0.963,49,0.020
08210112_1,4,0.490,0.287,0.721,0.963,50,0.010
08210112_1,4,0.490,0.287,0.721,0.963,51,0.011
08210112_1,4,0.490,0.287,0.721,0.963,52,0.010
08210112_1,4,0.490,0.287,0.721,0.963,53,0.013
08210112_1,4,0.490,0.287,0.721,0.963,54,0.014
08210112_1,4,0.490,0.287,0.721,0.963,55,0.015
08210112_1,4,0.490,0.287,0.721,0.963,56,0.014
08210112_1,4,0.490,0.287,0.721,0.963,57,0.018
08210112_1,4,0.490,0.287,0.721,0.963,58,0.014
08210112_1,4,0.490,0.287,0.721,0.963,59,0.023
08210112_1,4,0.490,0.287,0.721,0.963,60,0.017
08210112_1,4,0.490,0.287,0.721,0.963,61,0.018
08210112_1,4,0.490,0.287,0.721,0.963,62,0.020
08210112_1,4,0.490,0.287,0.721,0.963,63,0.016
08210112_1,4,0.490,0.287,0.721,0.963,64,0.014
08210112_1,4,0.490,0.287,0.721,0.963,65,0.015
08210112_1,4,0.490,0.287,0.721,0.963,66,0.021
08210112_1,4,0.490,0.287,0.721,0.963,67,0.019
08210112_1,4,0.490,0.287,0.721,0.963,68,0.014
08210112_1,4,0.490,0.287,0.721,0.963,69,0.018
08210112_1,4,0.490,0.287,0.721,0.963,70,0.020
08210112_1,4,0.490,0.287,0.721,0.963,71,0.014
08210112_1,4,0.490,0.287,0.721,0.963,72,0.017
08210112_1,4,0.490,0.287,0.721,0.963,73,0.016
08210112_1,4,0.490,0.287,0.721,0.963,74,0.053
08210112_1,4,0.490,0.287,0.721,0.963,75,0.017
08210112_1,4,0.490,0.287,0.721,0.963,76,0.017
08210112_1,4,0.490,0.287,0.721,0.963,77,0.016
08210112_1,4,0.490,0.287,0.721,0.963,78,0.016
08210112_1,4,0.490,0.287,0.721,0.963,79,0.036
08210112_1,4,0.490,0.287,0.721,0.963,80,0.082
