20210619-175518-IMG_0124_5,3,0.833,0.655,0.995,0.995,48,0.004
20210619-175518-IMG_0124_5,3,0.833,0.655,0.995,0.995,50,0.009
20210619-175518-IMG_0124_5,3,0.833,0.655,0.995,0.995,51,0.003
20210619-175518-IMG_0124_5,3,0.833,0.655,0.995,0.995,52,0.003
20210619-175518-IMG_0124_5,3,0.833,0.655,0.995,0.995,53,0.009
20210619-175518-IMG_0124_5,3,0.833,0.655,0.995,0.995,54,0.003
20210619-175518-IMG_0124_5,3,0.833,0.655,0.995,0.995,55,0.005
20210619-175518-IMG_0124_5,3,0.833,0.655,0.995,0.995,56,0.004
20210619-175518-IMG_0124_5,3,0.833,0.655,0.995,0.995,57,0.006
20210619-175518-IMG_0124_5,3,0.833,0.655,0.995,0.995,58,0.005
20210619-175518-IMG_0124_5,3,0.833,0.655,0.995,0.995,59,0.006
20210619-175518-IMG_0124_5,3,0.833,0.655,0.995,0.995,60,0.004
20210619-175518-IMG_0124_5,3,0.833,0.655,0.995,0.995,61,0.002
20210619-175518-IMG_0124_5,3,0.833,0.655,0.995,0.995,62,0.006
20210619-175518-IMG_0124_5,3,0.833,0.655,0.995,0.995,63,0.003
20210619-175518-IMG_0124_5,3,0.833,0.655,0.995,0.995,64,0.003
20210619-175518-IMG_0124_5,3,0.833,0.655,0.995,0.995,65,0.004
20210619-175518-IMG_0124_5,3,0.833,0.655,0.995,0.995,66,0.006
20210619-175518-IMG_0124_5,3,0.833,0.655,0.995,0.995,67,0.002
20210619-175518-IMG_0124_5,3,0.833,0.655,0.995,0.995,68,0.007
20210619-175518-IMG_0124_5,3,0.833,0.655,0.995,0.995,69,0.009
20210619-175518-IMG_0124_5,3,0.833,0.655,0.995,0.995,70,0.005
20210619-175518-IMG_0124_5,3,0.833,0.655,0.995,0.995,71,0.010
20210619-175518-IMG_0124_5,3,0.833,0.655,0.995,0.995,72,0.004
20210619-175518-IMG_0124_5,3,0.833,0.655,0.995,0.995,73,0.005
20210619-175518-IMG_0124_5,3,0.833,0.655,0.995,0.995,74,0.015
20210619-175518-IMG_0124_5,3,0.833,0.655,0.995,0.995,75,0.006
20210619-175518-IMG_0124_5,3,0.833,0.655,0.995,0.995,76,0.009
20210619-175518-IMG_0124_5,3,0.833,0.655,0.995,0.995,77,0.003
20210619-175518-IMG_0124_5,3,0.833,0.655,0.995,0.995,78,0.006
20210619-175518-IMG_0124_5,3,0.833,0.655,0.995,0.995,79,0.018
20210619-175518-IMG_0124_5,3,0.833,0.655,0.995,0.995,80,0.018
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,1,0.011
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,2,0.014
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,3,0.003
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,5,0.006
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,7,0.998
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,9,0.004
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,10,0.004
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,12,0.008
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,13,0.006
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,14,0.004
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,15,0.005
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,16,0.006
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,17,0.008
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,18,0.009
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,19,0.004
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,20,0.010
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,21,0.007
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,22,0.003
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,23,0.005
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,24,0.007
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,25,0.011
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,26,0.006
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,27,0.006
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,28,0.005
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,29,0.003
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,30,0.007
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,31,0.009
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,32,0.008
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,33,0.006
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,34,0.006
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,35,0.017
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,36,0.005
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,37,0.005
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,38,0.007
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,39,0.007
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,40,0.005
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,41,0.004
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,42,0.008
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,43,0.011
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,44,0.005
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,45,0.006
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,46,0.006
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,47,0.005
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,48,0.004
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,50,0.010
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,51,0.003
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,52,0.003
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,53,0.010
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,54,0.003
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,55,0.006
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,56,0.005
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,57,0.007
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,58,0.005
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,59,0.007
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,60,0.005
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,61,0.002
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,62,0.007
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,63,0.003
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,64,0.003
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,65,0.004
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,66,0.006
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,67,0.002
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,68,0.008
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,69,0.010
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,70,0.006
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,71,0.010
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,72,0.005
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,73,0.005
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,74,0.017
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,75,0.007
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,76,0.009
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,77,0.003
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,78,0.006
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,79,0.020
20210619-175518-IMG_0124_5,4,0.841,0.680,0.993,0.990,80,0.020
